entry_id,evidence_status,cohort_id,model,fit_period,chronology,market_quote_timing,n,log_loss,brier,baseline_entry_id,log_loss_delta_vs_baseline,market_reference_entry_id,incremental_log_loss_delta_vs_market,conditional_event_interval_2_5,conditional_event_interval_97_5,metric_source_path,metric_source_sha256,detail_source_path,detail_source_sha256,notes
WX11-PRIMARY-CONTROL,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-SPORTS-2023-2024-1687,Fixed selected/calibrated full-HGB offset plus shared control head,Past-only annual residual fit: 2022 for 2023; 2022-2023 for 2024; fixed lambda=0.1,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,,1687,0.556596482595949,0.18888975676744335,,,,,,,experiments/runs/WX11/report_001/annual_metrics.csv,020a88305d9d346700a2171e929c12695e66b129600391b244399a03a9d09cf5,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,"Paired control for the weather test. Only two target years, 188 event days and 16 editions; exposed retrospective development. See references/WX11.md."
WX11-PRIMARY-WEATHER,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-SPORTS-2023-2024-1687,Control plus fixed five-field regional civil-day weather interaction block,Past-only annual residual fit: 2022 for 2023; 2022-2023 for 2024; fixed lambda=0.1,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,,1687,0.5829301891290178,0.20030512703914158,WX11-PRIMARY-CONTROL,0.02633370653306888,,,,,experiments/runs/WX11/report_001/annual_metrics.csv,020a88305d9d346700a2171e929c12695e66b129600391b244399a03a9d09cf5,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,"Registered equal-year weather-minus-control delta: log loss +0.026328009216250, Brier +0.011412408402169; weather is worse in both years. The conditional edition bootstrap interval [+0.014829244956, +0.044520934109] applies to that equal-year contrast, not the displayed match-weighted delta. Only two target years, 188 event days and 16 editions; exposed retrospective development. Actual match time, roof state and court exposure are unknown; this retires the exact block, not weather generally."
WX11-PRICED-CONTROL,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-PINNACLE-2023-2024-1685,WX11 shared control head on the priced intersection,Past-only annual residual fit: 2022 for 2023; 2022-2023 for 2024; fixed lambda=0.1,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,annual latest preplay proxy; exact quote time and historical availability unknown,1685,0.5568241283656953,0.18900270174120604,,,,,,,experiments/runs/WX11/report_001/priced_metrics.csv,706ae81b73441b64e2101fd79b9df8e2612ee5b05ab21bc0227095c898c0f11c,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,"Same procedure restricted to the fixed priced cohort. Descriptive market comparison only. Only two target years, 188 event days and 16 editions; exposed retrospective development."
WX11-PRICED-WEATHER,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-PINNACLE-2023-2024-1685,WX11 regional civil-day weather block on the priced intersection,Past-only annual residual fit: 2022 for 2023; 2022-2023 for 2024; fixed lambda=0.1,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,annual latest preplay proxy; exact quote time and historical availability unknown,1685,0.582942702855343,0.200315465327124,WX11-PRICED-CONTROL,0.026118574489647717,,,,,experiments/runs/WX11/report_001/priced_metrics.csv,706ae81b73441b64e2101fd79b9df8e2612ee5b05ab21bc0227095c898c0f11c,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,"Within-priced-cohort weather-minus-control comparison. Quote clocks and actual court exposure are unknown. Only two target years, 188 event days and 16 editions; exposed retrospective development."
WX11-PRICED-PS-RAW,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-PINNACLE-2023-2024-1685,Pinnacle proportional-normalized annual proxy,No fit,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,annual latest preplay proxy; exact quote time and historical availability unknown,1685,0.5377893488005984,0.18156571847856434,,,,,,,experiments/runs/WX11/report_001/priced_metrics.csv,706ae81b73441b64e2101fd79b9df8e2612ee5b05ab21bc0227095c898c0f11c,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,"Descriptive reference on the exact 1,685-match cohort; unknown quote clocks preclude a same-cutoff or edge claim."
WX11-PRICED-PS-CAL,independently_reviewed_exposed_weather_benchmark,WX11-PRIMARY-PINNACLE-2023-2024-1685,Saved past-calibrated Pinnacle control,Saved outer-year slope fit on three earlier primary priced years,reported calendar match dates without clocks; past-only sports forecasts; weather uses regional civil-day forecast proxies under the frozen WX11 acquisition timing contract,annual latest preplay proxy; exact quote time and historical availability unknown,1685,0.5374224688132503,0.1815119760896877,WX11-PRICED-PS-RAW,-0.0003668799873480788,,,,,experiments/runs/WX11/report_001/priced_metrics.csv,706ae81b73441b64e2101fd79b9df8e2612ee5b05ab21bc0227095c898c0f11c,references/WX11.md,c09d8639e7e101f120bb33d08076c6da6c384d052f19786326c66ed6c39b8b08,Exact saved JOINT05 market control; descriptive reference on the same cohort. Quote clocks remain unknown.
PP10-constant,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Constant points plus player ability residuals,Rolling prior point histories and past three-year match calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,995,0.5707866928930305,0.19518421543206765,,,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
PP10-shared,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Shared score-state responses,Same rolling history and past calibration as constant control,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,995,0.5742186015042868,0.19643637301859326,PP10-constant,0.003431908611256307,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
PP10-selected,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Past-selected player-specific score-state responses,Same history; two personal SDs plus shared alternative; past-only selection/calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,995,0.573543364037669,0.19653083713680009,PP10-constant,0.0027566711446385117,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,"Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim. Primary equal-year log-loss difference +0.002676110; descriptive t7 [-0.002717247, +0.008069467], a different basis from the displayed match-weighted delta. Three years improve, five worsen."
PP10-sr03_calibrated,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Saved calibrated dynamic serve/return,Saved SR03 past-only procedure,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,995,0.5572718402411462,0.18811847867608184,,,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
PP10-joint04_full,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Saved full joint sports HGB,Saved JOINT04 past-only procedure,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,995,0.5475638147773056,0.18476050983293033,,,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
PP10-pinnacle_raw,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Raw normalized Pinnacle,No fit; unknown quote clocks,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,995,0.5326862108501945,0.17914878463280204,,,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
PP10-pinnacle_calibrated,independently_reviewed_exposed_point_state_benchmark,PP10-USO-MEN-2017-2024-995,Saved calibrated Pinnacle,Saved earlier-year calibration; unknown quote clocks,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,995,0.5331328138198862,0.17934387148905734,PP10-pinnacle_raw,0.00044660296969167845,,,,,experiments/runs/PP10/report_001/match_predictions.csv,657cc69d55c6684301066cc402ebc4885a4faea50ff87a48a46527290bba5493,references/PP10.md,1eb62c4fe5b51b12867f3355d1e44dff7571adfe32d11114ea3bc58a436c0f37,Matched source membership and official winners; play-to-completion model omits retirement/default hazard. No causal pressure or market-edge claim.
UNC01-SPORTS-raw_point_marginal,independently_reviewed_exposed_calibration,SR03-PRIMARY-SPORTS-2014-2024-26149,raw point marginal,Saved Gaussian integration; no new fit,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26149,0.621283959801371,0.21331792758708432,SR03-SPORTS-raw_dynamic,-0.00017437998147906697,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-SPORTS-raw_shared_draw,independently_reviewed_exposed_calibration,SR03-PRIMARY-SPORTS-2014-2024-26149,raw shared draw,Saved Gaussian integration; no new fit,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26149,0.614466068667324,0.2118074258343524,SR03-SPORTS-raw_dynamic,-0.0069922711155260275,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-SPORTS-calibrated_point_marginal,independently_reviewed_exposed_calibration,SR03-PRIMARY-SPORTS-2014-2024-26149,calibrated point marginal,Same SR03 prior-three-year slope calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26149,0.6047810104639829,0.20928113321549902,SR03-SPORTS-calibrated_dynamic,-1.963363666102058e-05,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-SPORTS-calibrated_shared_draw,independently_reviewed_exposed_calibration,SR03-PRIMARY-SPORTS-2014-2024-26149,calibrated shared draw,Same SR03 prior-three-year slope calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26149,0.6043227474955174,0.20914348575720437,SR03-SPORTS-calibrated_dynamic,-0.00047789660512653764,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,"Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md). Primary equal-year log-loss delta -0.000545367; ten of eleven years improve. Descriptive annual t10 [-0.000920755, -0.000169980] and fixed-fit edition bootstrap [-0.000997260, -0.000163578] use different weighting from the displayed pooled delta and omit research-selection uncertainty. No market-edge claim."
UNC01-MKT-raw_point_marginal,independently_reviewed_exposed_calibration,SR03-PRIMARY-PINNACLE-2014-2024-26035,raw point marginal,Saved Gaussian integration; no new fit,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26035,0.6211970237286021,0.21327956736706666,SR03-MKT-raw_dynamic,-0.00017359069293354512,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-MKT-raw_shared_draw,independently_reviewed_exposed_calibration,SR03-PRIMARY-PINNACLE-2014-2024-26035,raw shared draw,Saved Gaussian integration; no new fit,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26035,0.6144035597036598,0.21177409318036997,SR03-MKT-raw_dynamic,-0.006967054717875842,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-MKT-calibrated_point_marginal,independently_reviewed_exposed_calibration,SR03-PRIMARY-PINNACLE-2014-2024-26035,calibrated point marginal,Same SR03 prior-three-year slope calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26035,0.6047531690757826,0.20925516606135336,SR03-MKT-calibrated_dynamic,-1.9565262732057498e-05,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
UNC01-MKT-calibrated_shared_draw,independently_reviewed_exposed_calibration,SR03-PRIMARY-PINNACLE-2014-2024-26035,calibrated shared draw,Same SR03 prior-three-year slope calibration,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,26035,0.6042964109294012,0.20911838167075011,SR03-MKT-calibrated_dynamic,-0.00047632340911341053,,,,,experiments/runs/UNC01/report_001/metrics.csv,e6ffb3fc2414e9075fb6c73b12986d6b2f3eb1288486296bad8b9f6ce6e6866d,experiments/runs/UNC01/report_001/summary.json,c3b91a42f23f628dd99e164a50cef262abdb1d03a035bd6718281cfd7264ca62,Three fixed mappings of the saved SR02 Gaussian; no new latent fit. Exact SR03 membership and plug-in bridge. See [UNC01](../references/UNC01.md).
CONFIRM2026-P1,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-SPORTS-2025-2026-4225,selected/calibrated full HGB (P1),Five-year training window; candidate and calibration slope selected on the three preceding years,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",,4225,0.61611213126265,0.21429678064044794,CONFIRM2026-P0,-0.005470111783626663,,,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Registered primary equal-year delta -0.005521 (2000-replicate tournament-edition block bootstrap conditional on fixed predictions [-0.010014, -0.001088]; the two-year t interval [-0.012482, +0.001441] has one degree of freedom and spans zero). That equal-year estimand is not the displayed match-weighted delta. On the rows that did NOT need the event carry-forward the paired difference is +0.000944 (2025, n 506) and -0.000846 (2026, n 635), equal-year +0.0000492; the independent review finds this subset underpowered (5 + 7 editions), the carry-forward mappings verified, and the match-level bootstrap for the primary [−0.009167, −0.001623]."
CONFIRM2026-P0,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-SPORTS-2025-2026-4225,selected/calibrated base HGB (P0),Five-year training window; candidate and calibration slope selected on the three preceding years,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",,4225,0.6215822430462766,0.21662309471930039,,,,,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Registered paired control for P1. Same 4,225 aligned primary targets and the same selection procedure."
CONFIRM2026-MKT-P1,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-PINNACLE-2025-2278,selected/calibrated full HGB (P1) on the priced intersection,Five-year training window; candidate and calibration slope selected on the three preceding years,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",annual latest preplay proxy; exact quote time and historical availability unknown,2278,0.6262190127679891,0.21857032871857857,CONFIRM2026-MKT-P0,-0.004968165852109241,CONFIRM2026-MKT-PS-CAL,0.022876408690366667,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Descriptive market comparison on the exact 2,278 priced matches; the 2026 slice is only 65 matches, so the 2026 half of this cohort carries almost no information. Quote clocks are unknown. P1 is behind normalized Pinnacle in both years."
CONFIRM2026-MKT-P0,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-PINNACLE-2025-2278,selected/calibrated base HGB (P0) on the priced intersection,Five-year training window; candidate and calibration slope selected on the three preceding years,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",annual latest preplay proxy; exact quote time and historical availability unknown,2278,0.6311871786200983,0.22071693773721812,,,CONFIRM2026-MKT-PS-CAL,0.02784457454247591,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Descriptive market comparison on the exact 2,278 priced matches; the 2026 slice is only 65 matches, so the 2026 half of this cohort carries almost no information. Quote clocks are unknown."
CONFIRM2026-MKT-PS-RAW,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-PINNACLE-2025-2278,Raw normalized Pinnacle,No fit,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",annual latest preplay proxy; exact quote time and historical availability unknown,2278,0.60258509158983,0.20859468452052385,,,,,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Descriptive market comparison on the exact 2,278 priced matches; the 2026 slice is only 65 matches, so the 2026 half of this cohort carries almost no information. Quote clocks are unknown."
CONFIRM2026-MKT-PS-CAL,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-PINNACLE-2025-2278,Past-calibrated Pinnacle,"Slope only, fitted on the three preceding priced years","reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; 2026 rows recovered from Wikipedia draw pages carry a tournament start date and round order, not a match date",annual latest preplay proxy; exact quote time and historical availability unknown,2278,0.6033426040776224,0.20884103645613078,CONFIRM2026-MKT-PS-RAW,0.0007575124877924333,,,,,experiments/runs/CONFIRM2026/joint04_006/run/report/pooled_metrics.csv,3400568a26334079d89660a355a928fe4c2a6c40f5229081252a6c85f9dfd477,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Descriptive market comparison on the exact 2,278 priced matches; the 2026 slice is only 65 matches, so the 2026 half of this cohort carries almost no information. Quote clocks are unknown."
CONFIRM2026-ELO-F,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-ELO-F-2025-2026-7528,Fallback probability-pooled Elo (F),Frozen ELO-DATE-002-C1 probability pooling; prequential states replayed from the 2005-2026 stream,"unified 2005-2026 results stream: per-match dates for the tennis-data tranches, event-anchor dates for the Sackmann WTA mirror, tournament start date plus round order for the 2026 Wikipedia draws",,7528,0.6234679980780744,0.21745072151892186,,,,,,,experiments/runs/CONFIRM2026/elo_001/scoring/F_scores.json,cbaba80d6c5435db82df183cd4186f696fd1fd0597e688cd3c645c2cda4d2af1,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Match-weighted over 4273 2025 rows, 3197 2026 rows and a 58-row 2024 tail. This is the declared weak fallback on its own match set: it is not paired with P0/P1 here and must not be read as a ranking against them. The paired common-match contrasts are in the run report."
CONFIRM2026-ELO-F2,reserved_window_spent_exposed_retrospective,CONFIRM2026-RESERVED-ELO-F2-2025-2026-8428,Fallback probability-pooled Elo on `crosswalk_v2` (F2),Frozen ELO-DATE-002-C1 probability pooling; prequential states replayed from the 2005-2026 stream,"unified 2005-2026 results stream: per-match dates for the tennis-data tranches, event-anchor dates for the Sackmann WTA mirror, tournament start date plus round order for the 2026 Wikipedia draws",,8428,0.6228734694231216,0.21722898305621494,,,,,,,experiments/runs/CONFIRM2026/elo_001/scoring/F2_scores.json,1484f6faaf5e0196337f96ffe3dfd9546b11d4351801fbff7d4c0390d5cf5656,references/CONFIRM2026.md,21262b99c33a70dfdb06bb848fc51063a5e2b9c0a59894875f84766d3d8c0e99,"Match-weighted over 4564 2025 rows, 3805 2026 rows and a 59-row 2024 tail. This is the declared weak fallback on its own match set: it is not paired with P0/P1 here and must not be read as a ranking against them. The paired common-match contrasts are in the run report."
TIER01-SPORTS-full_tier,superseded_for_chronology_attempt_001,TIER01-PRIMARY-SPORTS-2017-2024-18972,selected hgb full plus lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; lower-tier history in the state inputs,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,18972,0.5986986966267147,0.20683006079141408,JOINT04-SPORTS-selected_hgb_full,-0.006716380961415136,,,,,experiments/runs/TIER01/attempt_001/run/report/pooled_metrics.csv,5ce7a9c3b4befb4236c9b207f4c4a1810f8129d35478ff06cc88cbeaba72a767,references/TIER01-review.md,dc759335c8b2df63157474c0a631acbc172b28eb5a9921511afb724d2a2aa900,"Registered primary equal-year delta -0.006715697, improving in 8/8 seasons (2000-replicate match-level bootstrap conditional on fixed predictions [-0.008365171, -0.005005002], 100% of replicates below zero; the reporter's tournament-edition interval is [-0.008702882, -0.004724522]). That estimand is not the displayed match-weighted delta. Prespecified thin-side subgroup -0.020475 on 3,846 matches against -0.003220 on the other 15,126. The independent review reproduced every score, interval and declared cut, found no lookahead, and corrected the published service-point contribution to the 16,285,065 points the solver consumes rather than the 16,379,112 the feed makes available."
TIER01-SPORTS-base_tier,superseded_for_chronology_attempt_001,TIER01-PRIMARY-SPORTS-2017-2024-18972,selected hgb base plus lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; lower-tier history in the state inputs,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,18972,0.6057003753514281,0.2097736069645122,JOINT04-SPORTS-selected_hgb_base,-0.006507406958558781,,,,,experiments/runs/TIER01/attempt_001/run/report/pooled_metrics.csv,5ce7a9c3b4befb4236c9b207f4c4a1810f8129d35478ff06cc88cbeaba72a767,references/TIER01.md,f48463efd6064bbfae4e6294e7ca8c8343a64f5ee5604fcdf58e443b22966091,"Registered secondary equal-year delta -0.006307428, 8/8 seasons improving, match-level bootstrap [-0.007872031, -0.004617929]. The block delivers 94% as much on the weaker base model, which carries no dynamic column of either kind, so the gain is not an interaction with the traits/dynamic block."
TIER01-MKT-full_tier,superseded_for_chronology_attempt_001,TIER01-PRIMARY-PINNACLE-2017-2024-18882,selected hgb full plus lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; lower-tier history in the state inputs,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,18882,0.5985188386108352,0.2067622380999813,JOINT04-MKT-selected_hgb_full,-0.006818447381385706,JOINT04-MKT-market_raw_ps,0.011265588675205551,,,experiments/runs/TIER01/attempt_001/run/report/pooled_metrics.csv,5ce7a9c3b4befb4236c9b207f4c4a1810f8129d35478ff06cc88cbeaba72a767,references/TIER01.md,f48463efd6064bbfae4e6294e7ca8c8343a64f5ee5604fcdf58e443b22966091,"Descriptive market context on the unchanged priced cohort. The displayed incremental delta is match-weighted against raw normalized Pinnacle; the registered gap is the equal-year one to past-calibrated Pinnacle, +0.011674711 against `full`'s +0.018484198, so lower-tier history narrows it by 0.006809 while the model still trails the market in every season. The baseline delta is versus the unchanged JOINT04 full row on the identical 18,882 targets; its equal-year value is -0.006809487. Quote clocks are unknown and lower-tier results carry no odds, so no market claim is supported."
FAT01-SPORTS-full_fatigue,exposed_development_null_reviewed_in_astra_pass,FAT01-PRIMARY-SPORTS-2017-2024-18972,selected hgb full plus fatigue block,JOINT04's annual fits and three-past-year selection/calibration; fatigue block appended to the bundle,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,18972,0.6055236926737995,0.20958934639853333,JOINT04-SPORTS-selected_hgb_full,0.00010861508566961664,,,,,experiments/runs/FAT01/attempt_001/run/report/pooled_metrics.csv,97d4aff1f8c4272b297f7e900d32ba5dfc15f4abcae79146f0b5ada15d69b78d,references/FAT01.md,9e2841c88897dc184662de79d7e0aa6cf0958559dfea5783a6bba0d8d6fa3129,"Registered primary equal-year delta +0.000015225, improving in 3/8 seasons (2000-replicate match-level bootstrap conditional on fixed predictions [-0.000389046, +0.000400827], which spans zero). That estimand is not the displayed match-weighted delta, and it is not the interval the frozen reporter wrote into this run's `primary.json`: that field carries JOINT04's own full-minus-base interval and is quoted nowhere here. Null on an exposed window; the block is 13 effective columns of 14, because `fat_matches_7d_diff` duplicates the base list's `matches_7d_diff` and its permutation importance is exactly zero in all 16 fitted models. No market claim."
